geoid,bgs_commuter,hh,stops,revenue_percent,transit_revenue,county_commuter,tran_commuter_percent,tran_revenue_bgs,transitcost_hh
484530017543,0.0,618.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530002052,393.0,1238.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.020128040973111397,436647.4422611679,352.70391135797087
484530003051,44.0,640.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0022535211267605635,48886.736538146026,76.38552584085316
484910201141,0.0,1135.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910201081,0.0,292.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
480219507003,0.0,444.0,7,0.002871205906480722,66837.33511074651,43.0,0.0,0.0,0.0
484530022023,47.0,1490.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.002407170294494238,52219.92312029234,35.04692826865258
484530024072,0.0,342.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484910207012,0.0,409.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910201152,0.0,586.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484530023123,61.0,1245.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0031241997439180537,67774.79383697516,54.43758541122503
484530024024,120.0,2057.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.006145966709346991,133327.46328585278,64.81646246273834
484530024021,0.0,529.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530024231,4.0,736.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.00020486555697823302,4444.248776195092,6.038381489395506
484530020041,88.0,1546.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.004507042253521127,97773.47307629205,63.242867449089296
484530021081,94.0,964.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.004814340588988476,104439.84624058468,108.34008946118743
484530024121,52.0,354.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0026632522407170293,57775.2340905362,163.20687596196666
484530018061,0.0,326.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530003041,138.0,670.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.00706786171574904,153326.5827787307,228.845645938404
484530023172,359.0,393.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.018386683738796414,398871.3276635096,1014.9397650470981
484910201091,0.0,349.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910216011,0.0,255.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910208033,0.0,591.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484530022021,45.0,804.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0023047375160051217,49997.798732194795,62.18631683108806
484910205072,0.0,264.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
482090103031,0.0,692.0,22,0.009023789991796555,210060.1960623462,655.0,0.0,0.0,0.0
484910203133,39.0,404.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.016616957818491693,20150.05909084713,49.87638388823547
484530024301,0.0,0.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530024272,21.0,679.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0010755441741357235,23332.30607502424,34.36274826954969
484530024312,0.0,934.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530024332,34.0,2022.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0017413572343149808,37776.11459765829,18.682549257002123
484530017492,0.0,497.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530017493,32.0,1111.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0016389244558258642,35553.99020956074,32.00179136774144
484530018291,13.0,666.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0006658130601792573,14443.80852263405,21.68740018413521
484530017063,13.0,734.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0006658130601792573,14443.80852263405,19.678213246095435
484530013052,22.0,725.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0011267605633802818,24443.368269073013,33.71499071596278
484530018413,0.0,1021.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
480219507002,1.0,277.0,7,0.002871205906480722,66837.33511074651,43.0,0.023255813953488372,1554.356630482477,5.611395777915079
480219503001,0.0,436.0,7,0.002871205906480722,66837.33511074651,43.0,0.0,0.0,0.0
480219503003,0.0,764.0,7,0.002871205906480722,66837.33511074651,43.0,0.0,0.0,0.0
480219506002,0.0,417.0,7,0.002871205906480722,66837.33511074651,43.0,0.0,0.0,0.0
480559603002,0.0,365.0,4,0.0016406890894175555,38192.76292042658,0.0,0.0,0.0,0.0
480559607001,0.0,409.0,4,0.0016406890894175555,38192.76292042658,0.0,0.0,0.0,0.0
480559607002,0.0,173.0,4,0.0016406890894175555,38192.76292042658,0.0,0.0,0.0,0.0
484530022082,0.0,397.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530022081,0.0,448.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530019182,0.0,232.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530019181,0.0,288.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530024133,6.0,395.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.00030729833546734955,6666.37316429264,16.876894086816808
484530024241,0.0,297.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530010001,0.0,226.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530010003,37.0,407.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0018950064020486555,41109.30117980461,101.00565400443392
484530014022,0.0,399.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
480219501005,0.0,354.0,7,0.002871205906480722,66837.33511074651,43.0,0.0,0.0,0.0
480219504004,0.0,838.0,7,0.002871205906480722,66837.33511074651,43.0,0.0,0.0,0.0
484530023132,0.0,915.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530017494,0.0,865.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530024233,39.0,996.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.001997439180537772,43331.42556790215,43.50544735733148
480219508012,15.0,488.0,7,0.002871205906480722,66837.33511074651,43.0,0.3488372093023256,23315.349457237156,47.77735544515811
480219508022,0.0,301.0,7,0.002871205906480722,66837.33511074651,43.0,0.0,0.0,0.0
480219505021,0.0,1061.0,7,0.002871205906480722,66837.33511074651,43.0,0.0,0.0,0.0
480559602001,0.0,421.0,4,0.0016406890894175555,38192.76292042658,0.0,0.0,0.0,0.0
484530018203,120.0,1017.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.006145966709346991,133327.46328585278,131.0987839585573
484530018451,36.0,1073.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0018437900128040973,39998.23898575584,37.277016762121
484530019131,9.0,808.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0004609475032010243,9999.55974643896,12.37569275549376
484530020021,0.0,872.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530021041,29.0,737.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0014852752880921895,32220.80362741442,43.71886516609827
484530018212,0.0,459.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530018131,53.0,1402.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0027144686299615875,58886.296284584976,42.00163786347002
484530018112,0.0,624.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530024251,10.0,858.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0005121638924455825,11110.62194048773,12.94944282108127
484530017781,0.0,1023.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530017772,0.0,843.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530017703,0.0,877.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
482090109082,55.0,2842.0,22,0.009023789991796555,210060.1960623462,655.0,0.08396946564885496,17638.64241744892,6.2064188660974375
482090108051,0.0,1005.0,22,0.009023789991796555,210060.1960623462,655.0,0.0,0.0,0.0
484530024282,17.0,2436.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0008706786171574904,18888.057298829146,7.75371810296763
484530023143,29.0,382.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0014852752880921895,32220.80362741442,84.34765347490686
484530009024,23.0,935.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.00117797695262484,25554.430463121786,27.330941671788008
484530009022,0.0,1059.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530013051,75.0,851.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0038412291933418692,83329.66455365799,97.91969982803523
484530018333,0.0,545.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530018352,8.0,494.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.00040973111395646605,8888.497552390185,17.992910025081347
484530018501,0.0,532.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530024093,35.0,512.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.001792573623559539,38887.17679170706,75.95151717130285
484910204032,0.0,442.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910210001,0.0,282.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910204053,0.0,598.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910204052,0.0,531.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484910212021,10.0,979.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.004260758414997869,5166.68181816593,5.277509518044872
484910212032,0.0,315.0,127,0.052091878589007386,1212620.2227235439,2347.0,0.0,0.0,0.0
484530021102,20.0,361.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.001024327784891165,22221.24388097546,61.55469219106776
484530023152,87.0,754.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.004455825864276569,96662.41088224328,128.1994839287046
484530003023,42.0,476.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.002151088348271447,46664.61215004848,98.03489947489176
484530003025,127.0,622.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0065044814340588985,141104.89864419418,226.85675023182344
484530017332,0.0,473.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530024112,0.0,659.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0,0.0,0.0
484530016034,8.0,317.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.00040973111395646605,8888.497552390185,28.03942445548954
484530016031,16.0,358.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0008194622279129321,17776.99510478037,49.656410907207736
484530016052,16.0,428.0,2272,0.9319114027891715,21693489.338802297,19525.0,0.0008194622279129321,17776.99510478037,41.53503529154292
