geoid,all_vmt_hh,hh,carownership_expense_hh,driving_cost_year,vehicle,average_veh,veh_hh,transitcost_hh,medincome,totpop,rent_cost,housing_mortgage,ave_housing_yearly,ave_housing_monthly,combined H+T
484530018351,13552.735976702765,758.0,5488.619999999999,2313.4833492809234,1699.0,1.7,2.241424802110818,0.0,73153.0,2366.0,1497.0,1342.0,17215.58311345646,1434.631926121372,25017.686462737383
484530018352,12845.875288853316,494.0,5488.619999999999,2192.8205964307194,917.0,1.7,1.8562753036437247,17.992910025081347,70098.0,1353.0,1504.0,1521.0,18202.032388663967,1516.836032388664,25901.465895119767
484530018353,9601.011041501124,1183.0,3691.95,1744.2735777930443,1836.0,1.5,1.551986475063398,15.966236093684824,49623.0,3052.0,1177.0,1390.0,15072.50718512257,1256.042265426881,20524.6969990093
484530018391,11127.860589223874,2190.0,5488.619999999999,1899.5515171654745,3831.0,1.7,1.7493150684931509,17.249367396191,73281.0,4955.0,1212.0,1735.0,17381.095890410958,1448.4246575342463,24786.516774972624
484530018392,11534.675758347212,1609.0,5488.619999999999,1968.9958066151917,2893.0,1.7,1.798011187072716,82.1730274032343,67069.0,5217.0,1305.0,1811.0,17784.63393412057,1482.052827843381,25324.422768138997
484530018401,11699.18154348203,2530.0,5488.619999999999,1997.0773242824737,4873.0,1.7,1.9260869565217391,12.735495504906886,65694.0,7229.0,1299.0,1700.0,17868.469565217394,1489.0391304347827,25366.902385004774
484530018402,4585.13872686657,399.0,5488.619999999999,782.6937761484872,818.0,1.7,2.050125313283208,50.1231064984409,73179.0,1143.0,1495.0,1322.0,16332.270676691727,1361.0225563909771,22653.707559338654
484530018403,17908.79025733317,1032.0,5488.619999999999,3057.0718810818757,1990.0,1.7,1.928294573643411,46.29425808536555,73412.0,2508.0,1563.0,1594.0,19025.627906976744,1585.468992248062,27617.614046143986
484530018411,9349.56347635955,2185.0,9040.395,1698.5915822010188,4738.0,2.1,2.168421052631579,48.81554719848157,80960.0,7010.0,1723.0,1634.0,19817.200915331807,1651.433409610984,30605.003044731307
484530018412,14755.631026216482,608.0,9040.395,2680.7444769554754,0.0,2.1,0.0,0.0,76875.0,2393.0,0.0,1681.0,16821.059210526313,1401.7549342105262,28542.19868748179
484530018413,5874.415028549422,1021.0,10515.6,1210.494151458395,0.0,2.5,0.0,0.0,134132.0,3410.0,0.0,1530.0,17227.11067580803,1435.592556317336,28953.204827266425
484530018414,11271.39355229297,1579.0,9040.395,2047.7420422899124,3037.0,2.1,1.9233692210259656,0.0,76361.0,4022.0,1145.0,1864.0,19548.46358454718,1629.0386320455982,30636.60062683709
484530018421,15316.74358942567,2954.0,5488.619999999999,2614.603525092989,6261.0,1.7,2.1194989844278944,19.558305379328434,54283.0,10423.0,1289.0,1641.0,17918.892349356804,1493.241029113067,26041.67417982912
484530018422,24702.2623345658,939.0,5488.619999999999,4216.733263218994,0.0,1.7,0.0,0.0,58992.0,3205.0,0.0,1273.0,14462.581469648563,1205.2151224707136,24167.934732867558
484530018431,5128.844301333444,464.0,5488.619999999999,875.5055741206893,891.0,1.7,1.9202586206896552,43.101550631202414,63636.0,1148.0,1548.0,1520.0,18321.103448275862,1526.7586206896551,24728.330573027753
484530018432,1490.2436357140618,545.0,9040.395,270.7415486779676,1065.0,2.1,1.9541284403669723,12.231877365674569,85481.0,1376.0,1859.0,1786.0,21644.16880733945,1803.6807339449545,30967.537233383093
484530018441,1120.0958722199948,597.0,5488.619999999999,191.20295373817888,980.0,1.7,1.6415410385259632,66.99872526927275,51171.0,1691.0,1210.0,1568.0,15944.8040201005,1328.7336683417084,21691.62569910795
484530018442,1299.7013839146284,813.0,3691.95,236.1245886692458,1184.0,1.5,1.4563345633456335,39.63198478156755,60458.0,1845.0,1224.0,1436.0,15398.317343173434,1283.1931119311191,19366.023916624246
484530018443,888.3518892967163,279.0,3691.95,161.3922452109298,532.0,1.5,1.906810035842294,0.0,91516.0,621.0,1436.0,2047.0,21725.806451612905,1810.483870967742,25579.148696823835
484530018451,3834.970674301933,1073.0,5488.619999999999,654.638356065478,1664.0,1.7,1.550792171481827,37.277016762121,59028.0,2121.0,1173.0,1563.0,16658.06896551724,1388.1724137931035,22838.604338344838
484530018452,2698.15920308566,443.0,5488.619999999999,460.5820109517405,892.0,1.7,2.0135440180586905,87.78143745306335,81827.0,1077.0,1392.0,1905.0,21331.422121896165,1777.6185101580136,27368.405570300965
484530018461,10385.659507703504,440.0,10515.6,2140.0905506361087,940.0,2.5,2.136363636363636,47.97768565210612,148333.0,1014.0,2014.0,2567.0,30110.23636363637,2509.186363636364,42813.90459992459
484530018462,3631.2789539516175,598.0,9040.395,659.7163471216522,1118.0,2.1,1.8695652173913044,55.73890605595852,113393.0,1512.0,0.0,1737.0,19937.739130434784,1661.4782608695652,29693.589383612394
484530018471,3732.2653459726553,757.0,3691.95,678.0631539899636,984.0,1.5,1.2998678996036988,96.86935905841352,79880.0,1239.0,1205.0,1754.0,17514.673712021133,1459.5561426684278,21981.556225069507
484530018472,9493.398754615022,2321.0,9040.395,1724.7230046450766,3956.0,2.1,1.7044377423524344,18.669291498449876,79766.0,5693.0,1203.0,1934.0,20018.18181818182,1668.1818181818182,30801.969114325348
484530018481,8824.311375020796,428.0,3691.95,1603.1658652546275,567.0,1.5,1.324766355140187,0.0,65302.0,1001.0,1673.0,1440.0,19063.429906542053,1588.6191588785043,24358.54577179668
484530018482,2282.629399783283,464.0,9040.395,414.6990491652493,880.0,2.1,1.896551724137931,40.707020040580055,86119.0,1183.0,1777.0,1984.0,23197.706896551725,1933.1422413793105,32693.507965757555
484530018483,9330.929233564311,1285.0,5488.619999999999,1592.811182352976,2061.0,1.7,1.6038910505836577,18.157436634260108,70341.0,3042.0,1260.0,2239.0,19380.36420233463,1615.0303501945525,26479.952821321865
484530018491,3139.312772227373,2575.0,3691.95,570.337883932721,3187.0,1.5,1.2376699029126217,12.08145298383132,93562.0,3934.0,1537.0,0.0,18444.0,1537.0,22718.369336916552
484530018492,8109.628898253338,771.0,2398.78,1562.317986271662,913.0,1.0,1.1841763942931258,0.0,64006.0,1269.0,1220.0,0.0,14640.0,1220.0,18601.097986271663
484530018493,12235.88360048719,658.0,2398.78,2357.239926365176,0.0,1.0,0.0,20.262532414263344,49674.0,1194.0,1241.0,0.0,13805.65349544073,1150.471124620061,18581.93595422017
484530018494,5223.587239979542,927.0,5488.619999999999,891.6784126823254,1245.0,1.7,1.343042071197411,0.0,57443.0,1958.0,1324.0,0.0,15888.0,1324.0,22268.298412682325
484530018501,8277.023943720471,532.0,3691.95,1503.7368570232063,695.0,1.5,1.306390977443609,0.0,62857.0,878.0,1022.0,0.0,9451.57894736842,787.6315789473684,14647.265804391627
484530018502,6713.89227193978,505.0,2398.78,1293.4296730397878,833.0,1.0,1.6495049504950494,74.80418732209563,66583.0,887.0,1590.0,1372.0,17784.950495049507,1482.079207920792,21551.96435541139
484530018503,6264.255023741555,896.0,3691.95,1138.0649887015811,1159.0,1.5,1.2935267857142858,0.0,52024.0,2017.0,1176.0,0.0,14112.0,1176.0,18942.01498870158
484530018511,4720.562699121685,830.0,9040.395,857.6130943711516,1329.0,2.1,1.6012048192771084,20.079437241845294,110268.0,2379.0,1535.0,1696.0,19497.730120481923,1624.8108433734938,29415.81765209492
484530018512,6836.879550445117,1182.0,5488.619999999999,1167.071138121746,1553.0,1.7,1.3138747884940778,0.0,49410.0,2426.0,1158.0,1548.0,15016.507614213198,1251.3756345177665,21672.198752334945
484530018513,12564.446360580476,1402.0,3691.95,2282.658744128676,1966.0,1.5,1.4022824536376606,0.0,67797.0,2686.0,1173.0,1950.0,16330.519258202568,1360.876604850214,22305.128002331243
484530018514,9257.048130195775,878.0,5488.619999999999,1580.1995072813572,1360.0,1.7,1.5489749430523918,32.9016139467746,90119.0,2002.0,1141.0,2004.0,17619.731207289293,1468.3109339407742,24721.452328517422
484530018531,9867.607132313004,747.0,9040.395,1792.7076974014903,1450.0,2.1,1.9410977242302545,8.924194329709023,95375.0,1784.0,1645.0,1629.0,19595.550200803213,1632.962516733601,30437.57709253441
484530018532,5391.787528877004,558.0,5488.619999999999,920.3905906792578,1040.0,1.7,1.863799283154122,61.72567744715407,73333.0,1509.0,1396.0,1491.0,17401.677419354834,1450.1397849462364,23872.413687481247
484530018541,21970.544177017706,752.0,9040.395,3991.5212608395295,1534.0,2.1,2.0398936170212765,0.0,78542.0,2768.0,0.0,1565.0,17556.303191489365,1463.025265957447,30588.219452328896
484530018542,14096.42432201243,1063.0,5488.619999999999,2406.2922061961767,2185.0,1.7,2.0555032925682037,0.0,73413.0,3638.0,1612.0,1689.0,20114.144873000943,1676.1787394167452,28009.05707919712
484530018543,23165.770944977587,722.0,9040.395,4208.665315961607,1514.0,2.1,2.096952908587258,0.0,78859.0,2698.0,1730.0,1389.0,17342.443213296396,1445.2036011080331,30591.503529258003
484530018551,4894.489752679508,983.0,10515.6,1008.568715556789,2057.0,2.5,2.092573753814853,0.0,118524.0,3100.0,1576.0,1788.0,20816.765005086472,1734.730417090539,32340.93372064326
484530018552,11326.835616690732,1914.0,9040.395,2057.814536489669,3241.0,2.1,1.693312434691745,13.351322081045865,92500.0,4787.0,1405.0,1694.0,18815.053291536053,1567.9211076280044,29926.61415010677
484530018553,20220.235475119345,1399.0,9040.395,3673.532123184584,3147.0,2.1,2.249463902787705,0.0,85589.0,4792.0,1372.0,1705.0,18514.84203002145,1542.903502501787,31228.769153206034
484530018554,2601.6123248958284,1640.0,9040.395,472.6506008961968,3506.0,2.1,2.1378048780487804,0.0,84070.0,5502.0,1471.0,1799.0,20308.8,1692.4,29821.845600896195
484530018555,13212.705780823677,752.0,9040.395,2400.4319425343365,1722.0,2.1,2.2898936170212765,0.0,84083.0,1979.0,1464.0,1822.0,21264.159574468085,1772.0132978723404,32704.98651700242
484530018561,29360.39744979049,775.0,9040.395,5334.080471712979,0.0,2.1,0.0,0.0,94803.0,2255.0,0.0,1961.0,21861.98709677419,1821.832258064516,36236.46256848717
484530018562,13651.962048326614,2000.0,9040.395,2480.2342777231493,4482.0,2.1,2.241,0.0,93710.0,6959.0,0.0,1805.0,20122.140000000003,1676.845,31642.769277723153
484530018571,11790.5701225363,1370.0,5488.619999999999,2012.6775659104328,2164.0,1.7,1.5795620437956204,0.0,78289.0,3263.0,1173.0,1849.0,17214.218978102188,1434.5182481751824,24715.516544012622
484530018572,14863.067429438195,1162.0,5488.619999999999,2537.159956215018,2076.0,1.7,1.7865748709122202,0.0,74313.0,2994.0,1697.0,1633.0,19805.514629948368,1650.4595524956972,27831.294586163385
484530018581,19999.490449022724,2141.0,10515.6,4121.13650517268,4717.0,2.5,2.203176085941149,0.0,121151.0,7599.0,1425.0,2289.0,26455.897244278374,2204.6581036898647,41092.63374945105
484530018582,19349.23632328529,2428.0,10515.6,3987.143790605964,0.0,2.5,0.0,0.0,116992.0,6570.0,0.0,2051.0,23872.01812191104,1989.3348434925863,38374.761912517
484530018583,18443.535748545342,716.0,10515.6,3800.513250651428,0.0,2.5,0.0,72.93285351996137,140288.0,2728.0,0.0,1652.0,18938.01117318436,1578.167597765363,33327.05727735575
484530018584,18905.084860815783,1034.0,10515.6,3895.621018539619,2261.0,2.5,2.186653771760154,0.0,117273.0,3067.0,2016.0,2379.0,28050.89361702128,2337.5744680851067,42462.1146355609
484530018585,31112.598758939515,1343.0,9040.395,5652.413450741109,2732.0,2.1,2.0342516753536857,19.85516951390213,113363.0,4051.0,0.0,1756.0,10536.0,878.0,25248.66362025501
484530018591,33589.63393086315,275.0,9040.395,6102.4313689555765,580.0,2.1,2.109090909090909,24.241356961064145,70625.0,762.0,0.0,2115.0,12690.0,1057.5,27857.06772591664
484530018592,8518.117853021926,984.0,9040.395,1547.5378415178152,2018.0,2.1,2.0508130081300813,32.74471913355124,92109.0,2929.0,1844.0,1982.0,23543.34146341464,1961.94512195122,34164.01902406601
484530018601,7706.401818848195,715.0,5488.619999999999,1315.5005986555816,1320.0,1.7,1.8461538461538465,15.539331385297524,63291.0,1998.0,1121.0,1405.0,15415.770629370629,1284.6475524475525,22235.430559411507
484530018602,5847.055997902309,867.0,3691.95,1062.269925628868,1473.0,1.5,1.698961937716263,0.0,61089.0,2389.0,1415.0,1361.0,16713.176470588234,1392.764705882353,21467.396396217104
484530018611,8252.381487846498,793.0,9040.395,1499.2599134505865,1448.0,2.1,1.8259773013871372,0.0,84009.0,2266.0,1692.0,1621.0,19589.523329129886,1632.4602774274906,30129.178242580474
484530018612,8305.992241988894,825.0,9040.395,1508.999702471964,1716.0,2.1,2.08,10.77393642713962,83646.0,2305.0,1678.0,1477.0,18068.989090909094,1505.749090909091,28629.157729808197
484530018621,10351.852120112671,1116.0,9040.395,1880.683404725082,2380.0,2.1,2.132616487455197,14.9336316404405,84286.0,3681.0,1202.0,1862.0,19860.129032258064,1655.010752688172,30796.141068623587
484530018622,7544.241869210228,1122.0,9040.395,1370.607918276694,1984.0,2.1,1.768270944741533,0.0,66500.0,2754.0,1371.0,1833.0,19352.470588235294,1612.7058823529412,29763.47350651199
484530018631,6675.561446309035,1164.0,2398.78,1286.0452490343375,1371.0,1.0,1.1778350515463918,37.22631062534549,38902.0,2255.0,965.0,0.0,11580.0,965.0,15302.051559659683
484530018632,10512.312060561662,718.0,3691.95,1909.835129810033,852.0,1.5,1.1866295264623956,0.0,40333.0,1299.0,1102.0,0.0,13224.0,1102.0,18825.785129810032
484530018641,7427.101229688291,749.0,3691.95,1349.32627184168,960.0,1.5,1.2817089452603472,40.05164117398783,57736.0,1239.0,1633.0,1381.0,18707.77570093458,1558.981308411215,23789.103613950247
484530018642,3654.29164341621,832.0,3691.95,663.8972012018668,999.0,1.5,1.2007211538461535,18.69575807293609,51357.0,1404.0,1175.0,0.0,14100.0,1175.0,18474.542959274804
484530019011,4223.677264904377,1012.0,5488.619999999999,720.9914693158472,1456.0,1.7,1.4387351778656126,17.56620069642329,101406.0,1961.0,1438.0,2379.0,21730.399209486164,1810.8666007905135,27957.576879498432
484530019012,9930.950637403064,1156.0,9040.395,1804.2156939839128,1580.0,2.1,1.3667820069204153,114.3740493873737,70697.0,2379.0,1269.0,3373.0,25274.782006920414,2106.2318339100348,36233.7667502917
484530019013,11515.235730801767,807.0,9040.395,2092.042321425712,1487.0,2.1,1.842627013630731,24.78205637283509,107665.0,1850.0,1635.0,2676.0,25424.832713754648,2118.7360594795537,36582.052091553196
484530019081,16078.392435489675,1501.0,10515.6,3313.146911381766,3060.0,2.5,2.038640906062625,0.0,160959.0,3225.0,1552.0,4001.0,40944.0,3412.0,54772.746911381764
484530019082,20147.88001049773,2102.0,9040.395,3660.38686956464,3733.0,2.1,1.7759276879162702,0.0,71250.0,6060.0,1384.0,2690.0,23362.915318744057,1946.909609895338,36063.697188308695
484530019101,6093.881197459174,529.0,9040.395,1107.112148188506,679.0,2.1,1.283553875236295,0.0,70313.0,980.0,1383.0,4001.0,30314.51795841209,2526.2098298676747,40462.025106600595
484530019102,16291.158355398891,343.0,10515.6,3356.989898373336,666.0,2.5,1.9416909620991252,45.3494773081132,194750.0,1060.0,1559.0,3629.0,37030.21574344023,3085.8513119533527,50948.155119121686
484530019103,16901.84766823586,597.0,10515.6,3482.8298054882807,1225.0,2.5,2.0519262981574538,14.888605615393944,136140.0,1596.0,2097.0,3819.0,36932.44221105528,3077.70351758794,50945.76062215895
484530019104,17378.24340675632,351.0,10515.6,3580.9968999914954,780.0,2.5,2.2222222222222223,0.0,166875.0,1113.0,2384.0,3848.0,42522.25641025641,3543.521367521367,56618.8533102479
484530019111,8836.120868444425,1072.0,2398.78,1702.2764832820403,1428.0,1.0,1.332089552238806,35.238912870949896,64386.0,1615.0,1343.0,2347.0,18060.313432835825,1505.0261194029854,22196.608828988814
484530019112,6741.402230353711,647.0,9040.395,1224.7511993114606,0.0,2.1,0.0,0.0,96159.0,1334.0,1808.0,0.0,21159.468315301398,1763.289026275116,31424.61451461286
484530019121,24308.733627734902,1159.0,10515.6,5009.108097185161,2406.0,2.5,2.075927523727352,0.0,154931.0,3325.0,1877.0,4001.0,37873.977566868,3156.164797239,53398.68566405316
484530019122,25979.95833554484,381.0,10515.6,5353.484128627434,797.0,2.5,2.0918635170603674,40.82643232725151,158882.0,804.0,1750.0,4001.0,46097.76377952756,3841.48031496063,62007.67434048225
484530019131,25698.1115163484,808.0,10515.6,5295.406188171005,0.0,2.5,0.0,12.37569275549376,206071.0,2374.0,0.0,4001.0,46585.90099009901,3882.158415841584,62409.28287102551
484530019132,29566.195028005044,853.0,10515.6,6092.471503688765,2098.0,2.5,2.459554513481829,0.0,250001.0,2566.0,1875.0,4001.0,45978.21805392732,3831.5181711606097,62586.28955761608
484530019141,16994.05789813775,1213.0,10515.6,3501.8308368179373,2364.0,2.5,1.9488870568837595,0.0,141495.0,2969.0,1669.0,3020.0,27873.37840065952,2322.781533388293,41890.80923747746
484530019142,3438.494188899146,479.0,10515.6,708.5432481800474,0.0,2.5,0.0,0.0,154938.0,1149.0,0.0,2375.0,27369.51983298539,2280.793319415449,38593.66308116543
484530019143,8453.704329572958,1163.0,9040.395,1535.8354482470518,2124.0,2.1,1.826311263972485,0.0,98087.0,2450.0,1688.0,2665.0,26798.455717970766,2233.2046431642307,37374.68616621782
484530019151,8242.677948034776,1093.0,5488.619999999999,1407.0441731502588,1491.0,1.7,1.364135407136322,24.396608103541222,67878.0,2138.0,1573.0,2085.0,20247.579139981703,1687.2982616651418,27167.639921235503
484530019161,30179.90594849179,666.0,10515.6,6218.934049546509,1555.0,2.5,2.334834834834835,0.0,214773.0,2218.0,2292.0,3867.0,45467.51351351351,3788.959459459459,62202.04756306003
484530019162,24631.12492276454,250.0,10515.6,5075.54071647029,611.0,2.5,2.444,0.0,216000.0,740.0,0.0,4001.0,24006.0,2000.5,39597.14071647029
484530019171,15140.53770822855,422.0,10515.6,3119.8906200319307,946.0,2.5,2.241706161137441,26.32848801063443,148125.0,1190.0,0.0,3185.0,33238.720379146915,2769.89336492891,46900.53948718948
484530019172,18065.802670627392,502.0,10515.6,3722.6767887382207,0.0,2.5,0.0,0.0,215357.0,1596.0,0.0,4001.0,45238.3984063745,3769.866533864542,59476.67519511272
484530019173,12313.400793948498,409.0,10515.6,2537.3249205578177,0.0,2.5,0.0,0.0,183472.0,1141.0,0.0,3542.0,40321.64303178484,3360.136919315404,53374.56795234266
484530019174,13346.308345826365,425.0,10515.6,2750.167994203248,0.0,2.5,0.0,0.0,231528.0,1220.0,0.0,3968.0,44366.90823529412,3697.2423529411767,57632.67622949737
