geoid,hbw_vmthh_bgs_day,hbnw_vmthh_bgs_day,tot_vmthh_bgs_day,hbw_vmthh_bgs_year,hbnw_vmthh_bgs_year,tot_vmthh_bgs_year
484530013072,11.253886501752868,13.600155969438916,24.854042471191786,3639.506894666877,4398.2904405165455,8037.797335183423
484530013073,9.972891281633718,12.711019101030136,22.683910382663857,3225.2330404803442,4110.743577273146,7335.976617753491
484530013081,8.89894174676341,11.450101319323068,20.34904306608648,2877.9177609032868,3702.9627666690803,6580.880527572368
484530013082,3.6333315954671064,4.690102923727879,8.323434519194985,1175.0194379740622,1516.7792855335958,2691.7987235076585
484530013083,9.86877004715498,13.850443241480276,23.719213288635256,3191.5602332499207,4479.23334429472,7670.793577544641
484530013084,8.566299122031364,10.889746198396166,19.45604532042753,2770.3411360649425,3521.74392056132,6292.0850566262625
484530014011,5.672704427862454,6.978984299433916,12.65168872729637,1834.5526119707176,2257.0035224369285,4091.556134407646
484530014012,5.96702107861947,6.728182264655496,12.695203343274963,1929.7346168255365,2175.8941443895874,4105.628761215124
484530014021,12.540390932541689,15.679851501610655,28.220242434152347,4055.5624275839828,5070.863975620886,9126.426403204869
484530014022,3.2300848158956925,3.6979518329057486,6.9280366488014415,1044.6094294606671,1195.917622761719,2240.527052222386
484530014023,11.540513018075968,14.385153202177262,25.92566622025323,3732.201910045768,4652.158545584127,8384.360455629896
484530014031,10.286868469784146,14.21250842515171,24.499376894935857,3326.7732631281924,4596.325224694064,7923.098487822255
484530014032,15.72163809671251,22.691414570839566,38.41305266755207,5084.377760476826,7338.403472209516,12422.781232686342
484530015011,8.597952010550163,10.440484739329996,19.03843674988016,2780.5776802119226,3376.452764699321,6157.030444911243
484530015012,12.661641374287246,14.86623429569426,27.527875669981505,4094.774820444495,4807.740171227524,8902.514991672018
484530015013,8.369507340795217,10.243657130646396,18.613164471441614,2706.6986740131733,3312.7987160510443,6019.497390064218
484530015014,15.98745276605158,18.45016066512891,34.43761343118049,5170.342224541082,5966.78195910269,11137.124183643773
484530015031,8.224257376136798,10.237240891280637,18.461498267417433,2659.7248354426406,3310.7237042401575,5970.448539682798
484530015032,6.790347120087142,8.900677517328656,15.691024637415797,2195.9982586361816,2878.479109104087,5074.477367740268
484530015033,14.289489014794778,17.32089560022355,31.610384615018326,4621.220747384631,5601.5776371122965,10222.798384496926
484530015034,5.209474707203883,10.217429733715765,15.42690444091965,1684.7441203097358,3304.3167758836785,4989.060896193415
484530015041,3.9552245546766933,4.904204528942244,8.859429083618936,1279.1196209824425,1586.0197446599216,2865.1393656423643
484530015042,15.431856685079476,18.874497077282587,34.30635376236206,4990.662451954702,6104.012354793189,11094.674806747891
484530015043,9.314685632033633,11.997662346783164,21.312347978816796,3012.369333399677,3880.044002949676,6892.413336349351
484530015044,10.074599019361498,11.523594403911263,21.59819342327276,3258.1253228615087,3726.7304302249026,6984.855753086412
484530015051,5.989798253721706,6.817498038110021,12.807296291831728,1937.1007552535998,2204.7788655247805,4141.879620778382
484530015052,7.691600226307854,8.754464231444873,16.446064457752726,2487.4635131879595,2831.193732449272,5318.657245637231
484530015053,4.436146848223056,5.214766319021171,9.650913167244228,1434.6498907153366,1686.4554275714468,3121.1053182867836
484530015054,5.309140706485944,6.240990156294061,11.550130862780003,1716.976104477554,2018.3362165454994,3735.3123210230533
484530016021,3.167677098195363,5.461446485445631,8.629123583640993,1024.4267735563803,1766.2317933931167,2790.6585669494966
484530016022,13.637799646648388,15.83421192544142,29.47201157208981,4410.464405726088,5120.784136687756,9531.248542413845
484530016023,11.531382877303328,15.351453145938555,26.882836023241886,3729.2492225198957,4964.659947396529,8693.909169916426
484530016031,13.737869361256678,16.136790028175934,29.874659389432615,4442.826951430409,5218.637895112099,9661.464846542505
484530016032,10.964269392666983,12.503530705282673,23.467800097949656,3545.8447215885026,4043.6418300884166,7589.48655167692
484530016033,4.744925416721835,5.7630161403480935,10.507941557069929,1534.5088797678416,1863.7594197885733,3398.2682995564146
484530016034,7.671733481246988,9.317812009179605,16.98954549042659,2481.038607835276,3013.380403768684,5494.419011603959
484530016035,18.04803879174931,21.729848910507233,39.70643602482101,5836.735745251726,7027.43313765804,12841.061410427114
484530016041,8.87629111062012,10.160275120153287,19.036566230773406,2870.5925451745466,3285.8329738575726,6156.42551903212
484530016042,6.603126369896874,7.649405304646727,14.252531668383845,2135.451068024649,2473.817675522752,4609.268741555336
484530016043,11.18000352354404,12.951507500235676,24.13151102377972,3615.6131395141424,4188.517525576218,7804.13066509036
484530016044,7.574046080446392,8.618791365813046,16.192837446259436,2449.4465024163633,2787.317127703939,5236.763630120302
484530016051,13.26074770241701,15.779244856521562,29.039992558938575,4288.525806961662,5103.007786599073,9391.533593560736
484530016052,4.787338291569763,5.458801746997813,10.246140038567576,1548.2252034936616,1765.3764849790928,3313.601688472754
484530016053,5.359888419239148,5.88983105980559,11.249719479044739,1733.3879147819405,1904.7713647411279,3638.1592795230686
484530016054,8.485143823393559,9.308023915864315,17.793167739257875,2744.095512485477,3010.2149343905194,5754.310446875996
484530016061,45.51788801971164,45.52047280860552,45.538705750947145,14720.484985574747,14721.320906303026,14727.217439856306
484530017051,8.056440274117609,9.334734137291566,17.39117441140917,2605.4527846496353,3018.8530200000923,5624.305804649727
484530017052,1.998175859019682,2.315183051134921,4.313358910154602,646.2100728069651,748.7301987370336,1394.9402715439987
484530017053,3.5495332348206645,4.112660673257201,7.662193908077865,1147.9190481410028,1330.0344617313788,2477.953509872381
484530017054,4.209696917621404,4.877559201995319,9.08725611961672,1361.415983158762,1577.4026459252862,2938.8186290840476
484530017061,7.392337917728451,8.59016151577503,15.982499433503483,2390.682082593381,2778.058234201645,5168.740316795027
484530017062,7.788945664639006,9.050918539788814,16.839864204427823,2518.945027944254,2927.0670557677026,5446.0120837119575
484530017063,13.587343820929522,17.490996688172704,31.07834050910223,4394.146991688608,5656.588328955052,10050.735320643662
484530017071,8.530740327311296,10.19074008151819,18.721480408829485,2758.841421852473,3295.6853423629827,6054.526764215455
484530017072,13.749269118708211,16.79618897684116,30.545458095549368,4446.513632990235,5431.887515110431,9878.401148100666
484530017073,4.233530298726329,5.05771811750667,9.291248416232998,1369.1236986080946,1635.6660392016568,3004.789737809752
484530017121,12.500350271364917,13.498262060524494,25.998612331889408,4042.613277759414,4365.3379503736205,8407.951228133035
484530017122,17.34203298520693,20.803602685590736,38.14563567079767,5608.413467415922,6727.885108520043,12336.298575935967
484530017123,22.025013332135977,25.178281706318977,47.20329503845495,7122.889311612774,8142.656303823556,15265.54561543633
484530017131,13.993340160006152,17.508424757009003,31.501764917015162,4525.446207745989,5662.224566416712,10187.670774162705
484530017132,25.515431584716897,29.788392741455528,55.30382432617242,8251.690574497445,9633.566212586718,17885.25678708416
484530017133,16.253296735082884,19.631655994184094,35.88495272926698,5256.316164125804,6348.877548519135,11605.193712644941
484530017141,19.172705671188435,18.789306522196377,37.96201219338481,6200.45301406234,6076.461729278308,12276.914743340649
484530017142,19.168212461888547,19.508577678118623,38.67679014000717,6198.999910174757,6309.074021103563,12508.073931278319
484530017143,7.009511913807569,6.9743803889784655,13.983892302786032,2266.8761529253675,2255.514617795636,4522.390770721003
484530017161,7.705134166367771,10.972468993904467,18.677603160272238,2491.840389403337,3548.4964726287044,6040.336862032042
484530017162,11.504936087328469,13.614568570794887,25.119504658123354,3720.6963306420266,4402.9514757950665,8123.647806437093
484530017181,12.448078545594255,15.822556345086069,28.270634890680324,4025.7086016451817,5117.014722000835,9142.723323646016
484530017182,5.749443774301827,6.486984584711236,12.236428359013065,1859.3701166092108,2097.8908146956137,3957.260931304825
484530017183,4.171976427995473,4.707153056696109,8.879129484691582,1349.2171768137357,1522.2932985355217,2871.510475349258
484530017184,5.5609862500434275,6.274340526047754,11.835326776091181,1798.4229532640443,2029.1217261238437,3827.544679387888
484530017191,14.446510772748411,16.30555915856401,30.752069931312416,4672.0015839068365,5273.2178318796,9945.219415786434
484530017192,5.7783053874149495,6.5214711690248715,12.299776556439822,1868.7039622899947,2109.0437760626437,3977.7477383526384
484530017193,21.288019284588298,24.200546930733033,45.48856621532133,6884.545436635856,7826.456877399062,14711.002314034917
484530017221,3.056183489971257,3.7868077010373717,6.842991191008629,988.3697406567046,1224.653610515486,2213.023351172191
484530017222,10.02247044016542,12.460681870610953,22.483152310776372,3241.266940349497,4029.784516955582,7271.051457305079
484530017223,9.618367627490771,10.212221937203937,19.83058956469471,3110.5800907305156,3302.6325744917535,6413.21266522227
484530017281,8.297070828643662,9.709542527546509,18.00661335619017,2683.27270598336,3140.066053408541,5823.3387593919015
484530017282,12.351774046751027,14.428432706045905,26.78020675279693,3994.563726719282,4666.155137135246,8660.718863854527
484530017283,10.81396742135869,16.563005685788262,27.376973107146952,3497.2370640674003,5356.476038783923,8853.713102851325
484530017284,19.628788982802323,26.68863356556671,46.31742254836904,6347.95035703827,8631.104095104274,14979.054452142545
484530017285,21.401460496899418,28.775670490347327,50.17713098724675,6921.232324697272,9306.051836578325,16227.284161275596
484530017291,10.662568724481968,13.939083601986813,24.601652326468784,3448.2747254974684,4507.899636882536,7956.174362380004
484530017292,2.8629590866096732,3.742873493355781,6.605832579965453,925.8809686095682,1210.4452877512597,2136.3262563608273
484530017293,7.49242869763648,9.795236662917565,17.287665360554044,2423.0514408156373,3167.779536787541,5590.830977603177
484530017331,35.62933016189781,53.26087522730456,88.89020538920236,11522.52537435775,17224.567048510296,28747.092422868045
484530017332,13.647853687961971,20.325050911021954,33.97290459898392,4413.715882686902,6573.121464624499,10986.837347311399
484530017371,21.73007592149302,25.62386299803436,47.35393891952739,7027.506553010842,8286.757293564313,15314.263846575157
484530017372,24.015773690058914,29.975656703192232,53.99143039325115,7766.701211365054,9694.127377812367,17460.82858917742
484530017373,24.306551715103833,28.145294683312027,52.45184639841586,7860.73882466458,9102.188300583108,16962.92712524769
484530017381,28.485538495614747,34.409490006224104,62.89502850183884,9212.223149481808,11128.029068012873,20340.252217494675
484530017382,21.647487646866463,24.798285688573866,46.44577333544033,7000.7975049966135,8019.765591684789,15020.563096681399
484530017383,27.564024475361997,32.19445629663271,59.75848077199471,8914.205515332069,10411.687166331018,19325.89268166309
484530017384,23.951147151979953,27.989720268505348,51.9408674204853,7745.800988950316,9051.875534834628,16797.676523784947
484530017385,29.137084897344653,34.60925639244248,63.74634128978713,9422.933255801261,11192.633517315899,20615.566773117156
484530017401,22.395447139952278,26.17474032222686,48.57018746217914,7242.687605060566,8464.911020208167,15707.598625268734
484530017402,19.5699436791259,25.99865436825918,45.56859804738508,6328.9197858293155,8407.96482269502,14736.884608524335
484530017411,21.540384154458565,30.057744321643042,51.5981284761016,6966.160235551899,9720.674513619359,16686.83474917126
484530017412,20.574181749823236,28.709555672283297,49.28373742210653,6653.6903778928345,9284.670304416417,15938.360682309252
484530017421,26.690384965270756,42.06268247520957,68.75306744048031,8631.670497768562,13603.071512482777,22234.74201025133
484530017422,19.84602827408865,16.929516156839664,36.775544430928306,6418.205543840269,5475.005525121947,11893.211068962215
484530017451,7.402588460499477,8.315840999776155,15.718429460275631,2393.9971081255308,2689.342979327608,5083.340087453139
484530017452,13.386086226113845,14.025894774173437,27.41198100028728,4329.060285525218,4535.97436996769,8865.034655492907
484530017461,14.129188257852576,18.479787568875523,32.6089758267281,4569.379482589523,5976.363299774344,10545.742782363866
484530017462,10.673649602968375,13.592201373961615,24.26585097692999,3451.8582815999725,4395.717924339186,7847.576205939158
484530017471,7.596394392428533,10.495511816243356,18.09190620867189,2456.673946511388,3394.2485213731006,5850.922467884489
484530017472,4.361685388473183,6.00456258732129,10.366247975794474,1410.5690546322273,1941.8755407397052,3352.444595371933
484530017473,8.411678294620254,11.58005396049179,19.991732255112048,2720.33676048019,3744.989450823045,6465.326211303236
484530017481,15.669048816652431,25.082120598549782,40.75116941520221,5067.370387305396,8111.557801571,13178.928188876394
484530017482,20.293864726543276,34.000919385970874,54.29478411251415,6563.035852564096,10995.89732942298,17558.93318198707
484530017491,10.713798393529807,10.835542676054601,21.549341069584408,3464.842400467539,3504.2145014360585,6969.056901903597
484530017492,4.4938093361307825,4.444005147582002,8.937814483712783,1453.297939304695,1437.1912647280196,2890.489204032714
484530017493,16.442434930703666,17.332833484222572,33.775268414926245,5317.483456589565,5605.43834879758,10922.921805387145
484530017494,21.513532496743466,21.171279138451407,42.684811635194876,6957.476409446837,6846.7916733751845,13804.26808282202
484530017501,14.568528597193406,14.544430913905284,29.112959511098687,4711.462148332348,4703.668957556969,9415.131105889315
484530017502,15.674486422766782,19.448266160017894,35.12275258278468,5069.128909122777,6289.569276149787,11358.698185272564
484530017503,17.522433987739607,18.932150330794528,36.45458431853414,5666.7551516349895,6122.657416978951,11789.41256861394
484530017511,19.0893727703292,21.954501513658386,41.043874283987584,6173.503153924464,7100.085789517122,13273.588943441586
484530017512,15.747874891158625,18.491029731912764,34.23890462307139,5092.862739800698,5979.999015300589,11072.861755101289
484530017521,4.988481041761349,6.8319536333561395,11.820434675117488,1613.2747689056205,2209.453805027376,3822.7285739329955
484530017522,9.85831008492377,14.465425264249577,24.323735349173344,3188.1774814643472,4678.118530458312,7866.296011922659
484530017523,5.7114325369373224,7.823177063815936,13.534609600753257,1847.0772824455303,2530.0154624380734,4377.092744883603
484530017531,11.022078133176844,12.193300260740894,23.21537839391774,3564.5400682693917,3943.313304323605,7507.853372592997
484530017541,4.851181668808131,5.290685752044862,10.141867420852993,1568.8721516925496,1711.007772211308,3279.8799239038576
484530017542,6.666758809984808,7.884048261527786,14.550807071512594,2156.0297991490866,2549.701207778086,4705.7310069271725
484530017543,6.297053025595165,6.865337821722584,13.16239084731775,2036.4669484774763,2220.2502515450838,4256.71720002256
484530017551,12.07202978400815,12.723271859921182,24.795301643929335,3904.0944321482357,4114.706119498511,8018.800551646748
484530017552,17.661201814734127,21.028595063334645,38.689796878068776,5711.632666885016,6800.6476434824235,12512.280310367441
484530017561,12.858484272857568,13.532442885296492,26.390927158154053,4158.433813842138,4376.392029104885,8534.825842947022
484530017562,7.273968755521825,7.6552932137539305,14.929261969275753,2352.4014955357575,2475.721825328021,4828.123320863779
484530017571,24.65430484888193,30.460732891227906,55.11503774010985,7973.202188128417,9851.001017023105,17824.203205151527
484530017572,13.543833884349826,15.774464049953355,29.31829793430318,4380.075878198733,5101.461673754915,9481.537551953648
484530017601,26.59203323551206,54.784224184161474,81.37625741967352,8599.8635483646,17717.21810115782,26317.081649522417
484530017602,28.29966515360774,79.29197380668349,107.59163896029123,9152.111710676743,25643.02432908144,34795.13603975818
484530017611,15.61768854512993,20.11825567300466,35.7359442181346,5050.76047549502,6506.243884649707,11557.004360144729
484530017612,15.427103515900681,16.379286192985973,31.80638970888665,4989.125277042282,5297.061154811664,10286.186431853943
484530017641,44.42674101886082,49.0671892198025,93.49393023866331,14367.608045499588,15868.328993684128,30235.937039183715
484530017642,31.670288983645133,43.7701788858022,75.44046786944733,10242.171457310837,14155.275851668433,24397.447308979266
484530017651,30.230767964131033,27.601504537959382,57.83227250209041,9776.630359599976,8926.326567576063,18702.95692717604
484530017652,29.17214154177818,26.164261643879126,55.3364031856573,9434.270574611062,8461.52221563051,17895.792790241572
484530017661,28.379194985493914,37.90132160925961,66.28051659475354,9177.831658308733,12257.28740843456,21435.119066743293
484530017662,40.05548138530478,64.28777642035541,104.34325780566019,12953.942680007565,20790.66689434294,33744.60957435051
484530017663,14.23006688690033,13.714413305058175,27.9444801919585,4602.003631223567,4435.241262855813,9037.24489407938
484530017681,23.395244443453848,27.197071321082014,50.59231576453586,7566.022053012975,8795.532865237923,16361.554918250898
484530017682,22.039616751958288,33.511422963532624,55.55103971549091,7127.612057583311,10837.59418640645,17965.20624398976
484530017691,20.52122757061204,28.331234499026966,48.85246206963901,6636.564996335934,9162.321236985323,15798.886233321256
484530017692,27.898624795663743,47.28208193924605,75.18070673490979,9022.415258917654,15291.025299152172,24313.440558069822
484530017701,37.051998736104096,62.531973943093014,99.58397267919712,11982.616391256064,20222.84037319628,32205.456764452345
484530017702,24.776948311697787,37.50442890733882,62.28137721903661,8012.865084003063,12128.932308633373,20141.79739263644
484530017703,12.46055852576915,18.87389625105077,31.334454776819925,4029.7446272337434,6103.818047589819,10133.562674823565
484530017711,8.621361513060831,9.360319964396307,17.981681477457144,2788.148313323873,3027.127476485766,5815.275789809641
484530017712,9.361891123306615,10.159675992381855,19.521567115688473,3027.635589277359,3285.6392159362917,6313.274805213651
484530017721,22.88705428162013,40.60026498672022,63.48731926834035,7401.67335467595,13130.125696705316,20531.799051381266
484530017722,20.106554800333978,38.33716638566802,58.443721186002,6502.459822428008,12398.239609125038,18900.699431553046
484530017731,29.53071500056613,21.552499366967925,51.083214367534055,9550.233231183087,6970.078295277427,16520.311526460515
484530017732,11.223074905803736,9.29068946312933,20.513764368933067,3629.5424245369286,3004.6089723760256,6634.151396912955
484530017733,20.24829758962015,16.76165459440491,37.00995218402505,6548.299440483157,5420.719095830549,11969.018536313704
484530017741,4.696832965092078,6.967405299559163,11.66423826465124,1518.9557809107778,2253.258873877433,3772.214654788211
484530017742,24.415385962036474,36.213170979194075,60.62855694123055,7895.935820122596,11711.339494671363,19607.27531479396
484530017743,7.244432768483067,11.377397966835312,18.62183073531838,2342.849557327424,3679.45050247454,6022.300059801964
484530017751,23.3517074269872,45.13228698702777,68.48399441401496,7551.94218188766,14595.78161160478,22147.723793492438
484530017752,8.863986889526027,14.300778173073878,23.164765062599905,2866.613360072717,4624.871661172091,7491.48502124481
484530017761,11.054689743434823,14.690726572977447,25.745416316412268,3575.0866630268215,4750.980973700906,8326.067636727726
484530017762,8.649632041582457,11.00282966627271,19.652461707855167,2797.2910022477668,3558.3151140725945,6355.606116320361
484530017771,16.90972410812851,21.988827202412352,38.89855131054087,5468.60477656876,7111.186717260155,12579.791493828918
484530017772,7.050941154325967,9.156448131164124,16.20738928549009,2280.274369309018,2961.1953256184775,5241.469694927497
484530017781,16.014785349401155,14.283453302968214,30.29823865236937,5179.181581996333,4619.26879817992,9798.450380176255
484530017782,8.088577800258332,8.777707841539526,16.86628564179786,2615.846060603544,2838.7107159538828,5454.556776557427
484530017791,45.67170347479516,62.64582562056314,108.3175290953583,14770.228903748754,20259.66000569012,35029.88890943887
484530017792,17.077611160782244,21.674606674943373,38.75221783572562,5522.899449396977,7009.567798676686,12532.467248073664
484530017793,34.217002737088734,43.21627660274691,77.43327933983564,11065.778685174497,13976.143853328349,25041.92253850284
484530017801,36.07965443802614,63.35445311924095,99.43410755726708,11668.160245257654,20488.83013876252,32156.990384020177
484530017802,24.518391972181696,29.884369240284695,54.40276121246639,7929.24796380356,9664.60501230807,17593.85297611163
484530017811,20.91267944228306,19.955633086775475,40.86831252905853,6763.160531634341,6453.651740263187,13216.812271897526
484530017812,18.46027597833868,18.254882387521576,36.71515836586024,5970.053251394729,5903.6289641244775,11873.682215519206
484530017821,9.371434761821698,10.096918723601572,19.468353485423272,3030.722001973137,3265.343515212749,6296.065517185885
484530017822,15.82199655282946,17.044466503025216,32.86646305585467,5116.833685185047,5512.180467078355,10629.014152263402
484530017823,10.358408667772093,11.12402611688238,21.48243478465447,3349.909363157494,3597.5100461997617,6947.419409357256
484530017831,25.782452503110623,39.227541903936,65.00999440704662,8338.045139505975,12686.187051732903,21024.232191238876
484530017832,20.819428492246896,38.1053613754498,58.9247898676967,6733.0031743926465,12323.273868820464,19056.27704321311
484530017841,35.02138518476985,28.914068178635468,63.935453363405315,11325.91596875457,9350.80964897071,20676.72561772528
484530017842,11.736063765776336,13.74315471110776,25.4792184768841,3795.4430218520674,4444.536233572249,8239.979255424318
484530017851,13.628453907172656,14.668114681419146,28.296568588591803,4407.441993579637,4743.6682879709515,9151.11028155059
484530017852,1.3555915098909543,1.5911235218122457,2.9467150317032003,438.3982942987346,514.5693469540803,952.9676412528149
484530017861,0.8237110441727709,0.9681177254842143,1.7918287696569852,266.3881516854741,313.0892724215949,579.477424107069
484530017862,1.3474281773397232,1.5835077723848614,2.930935949724585,435.7582725516665,512.1064135892641,947.8646861409309
484530017863,4.508800730623328,5.309244864703958,9.818045595327286,1458.1461562835843,1717.00978924526,3175.155945528844
484530017864,1.6734977632139802,1.9668385451493693,3.64033630836335,541.2091766234013,636.075585501306,1177.2847621247072
484530018041,16.889264307877557,25.781680228363168,42.670944536240725,5461.988077167602,8337.795385852649,13799.783463020249
484530018042,11.449188389103217,16.357453949220176,27.806642338323392,3702.667525035981,5290.000607177804,8992.668132213785
484530018043,12.543452073185444,20.207879268655784,32.75133134184123,4056.5524004681724,6535.228155483281,10591.780555951455
484530018051,6.775179413004802,8.834813185571361,15.609992598576163,2191.0930221657527,2857.178584213778,5048.271606379531
484530018052,6.5826164309244595,8.583711698732321,15.16632812965678,2128.81815376097,2775.972363370033,4904.790517131002
484530018061,8.075019797121914,11.335537518486765,19.41055731560868,2611.461402389227,3665.91283347862,6277.374235867847
484530018062,6.2174795006031855,8.21456102422124,14.432040524824425,2010.73287049507,2656.5890352331494,4667.3219057282195
484530018063,14.581767115468544,18.309644124007537,32.891411239476085,4715.743485142527,5921.338909704037,10637.082394846564
484530018064,6.847336336689715,12.383973838048348,19.231310174738066,2214.428571285454,4004.977139224836,6219.405710510291
484530018111,11.362034563167434,18.12822213241951,29.49025669558694,3674.4819777283474,5862.667037624469,9537.149015352816
484530018112,6.7167604198374695,10.29706146558416,17.013821885421628,2172.2003197754375,3330.0696779699174,5502.269997745354
484530018121,7.599454498380239,11.003627843086527,18.603082341466767,2457.663584776169,3558.5732444541823,6016.236829230353
484530018122,4.811551136933931,7.660664705294803,12.472215842228735,1556.0556376844333,2477.4589656923395,4033.5146033767733
484530018123,14.115979470770396,23.42701848696576,37.542997957736155,4565.107760847147,7576.297778684727,12141.405539531872
484530018131,9.604930016580141,12.497654863958903,22.102584880539045,3106.234367362018,4041.741583004309,7147.975950366325
484530018132,4.446790251589939,6.493248077725376,10.940038329315314,1438.0919673641863,2099.9164283363866,3538.0083957005727
484530018171,4.680834745174146,6.003814959011541,10.684649704185688,1513.7819565893192,1941.6337577443326,3455.415714333652
484530018172,9.062772271039252,11.941279400530007,21.00405167156926,2930.9005524540944,3861.8097581314046,6792.710310585499
484530018173,6.9016411184864745,8.852725840552079,15.754366959038554,2231.990737718526,2862.9715368345423,5094.96227455307
484530018181,13.681629496401014,21.90850963347683,35.59013912987784,4424.638979136088,7085.212015466406,11509.850994602495
484530018182,13.151847073444417,19.466711732179952,32.61855880562436,4253.3073435519245,6295.534574186997,10548.841917738919
484530018183,16.460277391665333,20.95288935677186,37.413166748437185,5323.253708464567,6776.164417980019,12099.418126444587
484530018191,13.849755479808303,17.582641770626342,31.432397250434647,4479.010922170006,5686.22634862056,10165.237270790563
484530018192,17.98853081623758,28.19095531515667,46.17948613139426,5817.490865971234,9116.954948921668,14934.445814892902
484530018201,13.132943124209314,18.05312281926725,31.186065943476564,4247.193806369292,5838.37991975103,10085.573726120321
484530018202,6.91260353198891,8.679789030625448,15.592392562614359,2235.5359822452133,2807.04377250427,5042.579754749484
484530018203,15.214877931346837,19.403698071052315,34.61857600239915,4920.491522997568,6275.155956178319,11195.647479175888
484530018211,12.76500144153121,15.424999072791802,28.190000514323017,4128.2014661911935,4988.444700140869,9116.646166332064
484530018212,4.238386363003476,5.524523263760956,9.762909626764433,1370.6941497953244,1786.630823500293,3157.324973295617
484530018213,7.5118815154689536,9.705250223392449,17.217131738861404,2429.3424821026592,3138.6779222451178,5568.020404347778
484530018221,5.7682217711796335,7.486486059145409,13.254707830325042,1865.4429207994935,2421.1295915276255,4286.572512327119
484530018222,4.308418199540071,5.937299525088591,10.245717724628662,1393.3424457312592,1920.1226664136502,3313.4651121449087
484530018223,8.93163920928669,14.019013362088236,22.950652571374924,2888.492120283315,4533.748921299335,7422.24104158265
484530018224,3.0099581722186,3.9066602076920383,6.9166183799106395,973.4204728954952,1263.4139111676052,2236.8343840631005
484530018231,2.982220461748164,4.589607518000882,7.571827979749047,964.4500973293563,1484.2790713214854,2448.7291686508415
484530018232,6.866087774082694,12.261243594089953,19.127331368172648,2220.4927861383435,3965.2861783286908,6185.778964467035
484530018233,11.189446553133575,16.20377585548047,27.393222408614044,3618.667015283398,5240.301111662385,8858.968126945781
484530018241,5.611316629769745,7.150683124971826,12.761999754741574,1814.6997980675358,2312.530922615889,4127.230720683425
484530018242,8.54239747782891,10.899633723210654,19.44203120103957,2762.6113443298696,3524.941546086325,6287.552890416196
484530018261,9.200238823928046,24.860572630689983,34.06081145461804,2975.3572356583304,8039.909188765141,11015.266424423475
484530018262,3.125843445255221,3.8664782031835703,6.992321648438791,1010.8977701955384,1250.4190509095667,2261.316821105105
484530018281,8.584565716737897,10.080233295354848,18.664799012092743,2776.248552793036,3259.947447717757,6036.196000510793
484530018282,4.249336026351161,4.989714593649536,9.239050620000699,1374.2352709219654,1613.6736995862595,2987.908970508226
484530018283,5.865362348402093,6.887256144698945,12.752618493101037,1896.858183473237,2227.338637195639,4124.196820668876
484530018291,8.078445055294738,9.384719321571604,17.46316437686634,2612.5691308823184,3035.018228596257,5647.587359478574
484530018292,5.666129306305205,6.582380631194055,12.24850993749926,1832.426217659103,2128.7418961281574,3961.1681137872606
484530018321,6.913766884531054,9.203722480514578,16.117489365045632,2235.9122104573426,2976.483850198414,5212.396060655757
484530018322,7.490437210513594,9.972197172688457,17.46263438320205,2422.407393880096,3225.008565647447,5647.415959527544
484530018331,6.473776077853687,8.689331730127074,15.163107807980763,2093.6191835778823,2810.129881523096,4903.749065100978
484530018332,10.0111352177461,13.50407441245157,23.515209630197667,3237.6011294190885,4367.217664986838,7604.818794405926
484530018333,14.017160044869435,18.774871242108993,32.79203128697843,4533.149558510775,6071.793359698048,10604.942918208824
484530018334,5.049993921097944,6.71699553761018,11.766989458708126,1633.1680340830753,2172.276356863132,3805.4443909462084
484530018341,12.918480795489108,17.741073393183203,30.659554188672306,4177.8366892611775,5737.463135355448,9915.299824616624
484530018342,13.792178478430642,19.92988297591729,33.72206145434794,4460.390519924469,6445.324154411653,10905.71467433612
484530018351,17.272196290240643,24.634841361901483,41.90703765214212,5585.828280263825,7966.907696438939,13552.735976702763
484530018352,16.73492234661246,22.9863988928845,39.72132123949696,5412.07388689447,7433.801401958847,12845.875288853316
484530018353,12.019394782890933,17.668332618163866,29.687727401054804,3887.072272786927,5713.938768714193,9601.011041501124
484530018391,14.635884421216948,19.773084624002205,34.40896904521915,4733.245021821561,6394.615567402314,11127.860589223874
484530018392,15.815142674301185,19.851758248231945,35.666900922533124,5114.617140869003,6420.05861747821,11534.675758347212
484530018401,14.84106791139776,21.33450890827457,36.17557681967233,4799.601362546035,6899.5801809359955,11699.18154348203
484530018402,5.958066797064135,8.219851344143564,14.177918141207702,1926.8388021705414,2658.2999246960285,4585.13872686657
484530018403,22.376737558921587,32.99985569195401,55.3765932508756,7236.636926555241,10672.153330777928,17908.79025733317
484530018411,12.492060852671488,16.41815397837227,28.910214831043753,4039.9324797539584,5309.630996605592,9349.56347635955
484530018412,17.790650272628426,27.83591443428711,45.626564706915524,5753.496298168033,9002.134728048452,14755.631026216482
484530018413,8.405235793691782,9.759312841278604,18.164548634970384,2718.253255679922,3156.1617728695,5874.415028549422
484530018414,15.856834921804102,18.995958993758578,34.85279391556268,5128.100413711447,6143.2931385815245,11271.39355229297
484530018421,16.535998076001025,30.825608570336858,47.36160664633788,5347.741777778731,9969.00181164694,15316.74358942567
484530018422,32.2155903637968,44.1674100523003,76.38300041609708,10418.521923651886,14283.740410913917,24702.2623345658
484530018431,6.796416364120169,9.062718766781014,15.859135130901183,2197.9610521564628,2930.88324917698,5128.844301333444
484530018432,2.1364343219086166,2.4716164997180443,4.6080508216266605,690.9228597052465,799.3207760088155,1490.2436357140618
